periodo,trimestre,entidad_federativa,sexo,poblacion_ocupada,poblacion_edad_trabajar,tasa_neta_ocupacion
2014,3,Tabasco,Hombres,587582.0,798973.0,73.54215975
2014,3,Tabasco,Mujeres,296078.0,845301.0,35.02633973
2014,3,Tamaulipas,Hombres,829550.0,1154717.0,71.84011321
2014,3,Tamaulipas,Mujeres,557353.0,1278542.0,43.59285811
2014,3,Tlaxcala,Hombres,304327.0,404225.0,75.28653596
2014,3,Tlaxcala,Mujeres,201946.0,466724.0,43.26882697
2014,3,Veracruz,Hombres,2009831.0,2678358.0,75.03966983
2014,3,Veracruz,Mujeres,996168.0,3030558.0,32.87077825
2014,3,Yucatán,Hombres,591564.0,752204.0,78.64409123
2014,3,Yucatán,Mujeres,371616.0,798830.0,46.52003555
2014,3,Zacatecas,Hombres,394148.0,517967.0,76.09519525
2014,3,Zacatecas,Mujeres,205210.0,574635.0,35.71136461
2014,4,Nacional,Hombres,30508273.0,40837077.0,74.70728867
2014,4,Nacional,Mujeres,18517901.0,45214895.0,40.9553113
2014,4,Aguascalientes,Hombres,322152.0,437799.0,73.58445314
2014,4,Aguascalientes,Mujeres,185403.0,472243.0,39.26008432
2014,4,Baja California,Hombres,915968.0,1271338.0,72.04755934
2014,4,Baja California,Mujeres,594576.0,1307694.0,45.46751763
2014,4,Baja California Sur,Hombres,197125.0,257976.0,76.41214687
2014,4,Baja California Sur,Mujeres,123098.0,252372.0,48.77640943
2014,4,Campeche,Hombres,234375.0,292672.0,80.08111469
2014,4,Campeche,Mujeres,133023.0,316334.0,42.0514393
2014,4,Coahuila,Hombres,770402.0,1017037.0,75.74965316
2014,4,Coahuila,Mujeres,456537.0,1082473.0,42.17537066
2014,4,Colima,Hombres,188239.0,239101.0,78.72781795
2014,4,Colima,Mujeres,136192.0,261304.0,52.12013593
2014,4,Chiapas,Hombres,1245761.0,1544921.0,80.63590307
2014,4,Chiapas,Mujeres,512499.0,1764863.0,29.03902456
2014,4,Chihuahua,Hombres,948606.0,1268439.0,74.78530698
2014,4,Chihuahua,Mujeres,519363.0,1305926.0,39.7697113
2014,4,Ciudad de México,Hombres,2327522.0,3314373.0,70.22510743
2014,4,Ciudad de México,Mujeres,1808894.0,3891912.0,46.47828625
2014,4,Durango,Hombres,433918.0,575291.0,75.42582797
2014,4,Durango,Mujeres,255351.0,641201.0,39.82386178
2014,4,Guanajuato,Hombres,1425353.0,1897468.0,75.11868448
2014,4,Guanajuato,Mujeres,939493.0,2225482.0,42.21525944
2014,4,Guerrero,Hombres,853057.0,1115676.0,76.46099764
2014,4,Guerrero,Mujeres,511540.0,1255245.0,40.75220375
2014,4,Hidalgo,Hombres,729922.0,944403.0,77.28925046
2014,4,Hidalgo,Mujeres,447873.0,1101204.0,40.67121078
2014,4,Jalisco,Hombres,2002188.0,2682984.0,74.62541707
2014,4,Jalisco,Mujeres,1295124.0,2933657.0,44.14708332
2014,4,México,Hombres,4263963.0,5709535.0,74.68144078
2014,4,México,Mujeres,2356568.0,6240835.0,37.76045994
2014,4,Michoacán,Hombres,1129891.0,1504203.0,75.11559278
2014,4,Michoacán,Mujeres,685736.0,1685449.0,40.68565706
2014,4,Morelos,Hombres,453915.0,647671.0,70.08419398
2014,4,Morelos,Mujeres,316594.0,744588.0,42.51935298
2014,4,Nayarit,Hombres,305667.0,400500.0,76.32134831
2014,4,Nayarit,Mujeres,199379.0,426266.0,46.77337625
2014,4,Nuevo León,Hombres,1412539.0,1869249.0,75.56719303
2014,4,Nuevo León,Mujeres,811620.0,1920957.0,42.25081561
2014,4,Oaxaca,Hombres,955785.0,1281136.0,74.60449164
2014,4,Oaxaca,Mujeres,618816.0,1470069.0,42.09435067
2014,4,Puebla,Hombres,1548348.0,1995101.0,77.60749957
2014,4,Puebla,Mujeres,993508.0,2329625.0,42.64669206
2014,4,Querétaro,Hombres,463432.0,697772.0,66.41596395
2014,4,Querétaro,Mujeres,293786.0,793545.0,37.02197103
2014,4,Quintana Roo,Hombres,460239.0,567658.0,81.07681033
2014,4,Quintana Roo,Mujeres,270565.0,578199.0,46.79444274
2014,4,San Luis Potosí,Hombres,698658.0,922522.0,75.73347844
2014,4,San Luis Potosí,Mujeres,399222.0,1029602.0,38.77440021
2014,4,Sinaloa,Hombres,782231.0,1041381.0,75.11477548
2014,4,Sinaloa,Mujeres,504996.0,1113842.0,45.33820775
2014,4,Sonora,Hombres,743486.0,1024322.0,72.58323066
2014,4,Sonora,Mujeres,508234.0,1041476.0,48.79939624
2014,4,Tabasco,Hombres,588421.0,798268.0,73.71221194
2014,4,Tabasco,Mujeres,312393.0,854220.0,36.57055559
2014,4,Tamaulipas,Hombres,854627.0,1168338.0,73.14895176
2014,4,Tamaulipas,Mujeres,553365.0,1271416.0,43.52352023
2014,4,Tlaxcala,Hombres,310119.0,408836.0,75.85413222
2014,4,Tlaxcala,Mujeres,198936.0,467684.0,42.53641348
2014,4,Veracruz,Hombres,1950930.0,2660607.0,73.32650031
2014,4,Veracruz,Mujeres,986142.0,3046271.0,32.37210347
2014,4,Yucatán,Hombres,598003.0,761147.0,78.56603258
2014,4,Yucatán,Mujeres,374261.0,808782.0,46.27464508
2014,4,Zacatecas,Hombres,393431.0,519353.0,75.75406323
2014,4,Zacatecas,Mujeres,214814.0,580159.0,37.02674612
2015,1,Nacional,Hombres,30489691.0,41023096.0,74.32323245
2015,1,Nacional,Mujeres,18518297.0,45394781.0,40.79388994
2015,1,Aguascalientes,Hombres,317097.0,435273.0,72.85014232
2015,1,Aguascalientes,Mujeres,190106.0,474783.0,40.04060803
2015,1,Baja California,Hombres,934950.0,1283984.0,72.81632793
2015,1,Baja California,Mujeres,576848.0,1310616.0,44.01350205
2015,1,Baja California Sur,Hombres,200983.0,262030.0,76.702286
2015,1,Baja California Sur,Mujeres,124249.0,252767.0,49.15554641
2015,1,Campeche,Hombres,236964.0,295261.0,80.25577371
2015,1,Campeche,Mujeres,127162.0,318242.0,39.9576423
2015,1,Coahuila,Hombres,759552.0,1022913.0,74.25382217
2015,1,Coahuila,Mujeres,452539.0,1078928.0,41.94339196
2015,1,Colima,Hombres,186470.0,243326.0,76.63381636
2015,1,Colima,Mujeres,136973.0,261269.0,52.42604366
2015,1,Chiapas,Hombres,1280041.0,1578452.0,81.09470545
2015,1,Chiapas,Mujeres,529711.0,1767106.0,29.97618705
2015,1,Chihuahua,Hombres,955448.0,1283839.0,74.42116963
2015,1,Chihuahua,Mujeres,510661.0,1325286.0,38.53213571
2015,1,Ciudad de México,Hombres,2283026.0,3326137.0,68.63896466
2015,1,Ciudad de México,Mujeres,1814079.0,3911773.0,46.37485355
2015,1,Durango,Hombres,428144.0,572969.0,74.72376341
2015,1,Durango,Mujeres,255928.0,650597.0,39.33740856
2015,1,Guanajuato,Hombres,1417255.0,1933332.0,73.30634366
2015,1,Guanajuato,Mujeres,907372.0,2233432.0,40.62680216
2015,1,Guerrero,Hombres,816324.0,1109767.0,73.55814329
2015,1,Guerrero,Mujeres,495931.0,1263609.0,39.24718801
2015,1,Hidalgo,Hombres,729969.0,944355.0,77.29815588
2015,1,Hidalgo,Mujeres,436899.0,1105273.0,39.52860515
2015,1,Jalisco,Hombres,2022075.0,2699455.0,74.90678674
2015,1,Jalisco,Mujeres,1327747.0,2967581.0,44.74172735
2015,1,México,Hombres,4216865.0,5649687.0,74.63891362
2015,1,México,Mujeres,2470052.0,6231885.0,39.63571215
2015,1,Michoacán,Hombres,1155799.0,1520757.0,76.00155712
2015,1,Michoacán,Mujeres,687186.0,1693261.0,40.58358398
2015,1,Morelos,Hombres,462953.0,654292.0,70.75632898
2015,1,Morelos,Mujeres,317990.0,751503.0,42.31386967
2015,1,Nayarit,Hombres,316001.0,409830.0,77.10538516
2015,1,Nayarit,Mujeres,204358.0,423039.0,48.30713008
2015,1,Nuevo León,Hombres,1411502.0,1883380.0,74.9451518
2015,1,Nuevo León,Mujeres,799403.0,1924804.0,41.53165725
2015,1,Oaxaca,Hombres,927291.0,1280240.0,72.43102856
2015,1,Oaxaca,Mujeres,606185.0,1477809.0,41.01917095
2015,1,Puebla,Hombres,1551728.0,2023884.0,76.67079734
2015,1,Puebla,Mujeres,963877.0,2320558.0,41.53643219
2015,1,Querétaro,Hombres,497449.0,699866.0,71.07774917
2015,1,Querétaro,Mujeres,304102.0,799748.0,38.02472779
2015,1,Quintana Roo,Hombres,459541.0,575003.0,79.91975694
2015,1,Quintana Roo,Mujeres,281335.0,584323.0,48.14717203
2015,1,San Luis Potosí,Hombres,691964.0,925667.0,74.75301593
2015,1,San Luis Potosí,Mujeres,392299.0,1036135.0,37.86176512
2015,1,Sinaloa,Hombres,785192.0,1053985.0,74.4974549
2015,1,Sinaloa,Mujeres,506677.0,1107836.0,45.73574067
2015,1,Sonora,Hombres,748876.0,1011152.0,74.06166432
2015,1,Sonora,Mujeres,495558.0,1057661.0,46.85414325
2015,1,Tabasco,Hombres,563165.0,783520.0,71.87627629
2015,1,Tabasco,Mujeres,294074.0,864597.0,34.01284066
2015,1,Tamaulipas,Hombres,851364.0,1171050.0,72.70090944
2015,1,Tamaulipas,Mujeres,544286.0,1289427.0,42.21146292
2015,1,Tlaxcala,Hombres,312725.0,413795.0,75.57486195
2015,1,Tlaxcala,Mujeres,195758.0,468702.0,41.7659835
2015,1,Veracruz,Hombres,2011541.0,2691204.0,74.74502119
2015,1,Veracruz,Mujeres,986729.0,3050543.0,32.34601184
2015,1,Yucatán,Hombres,594278.0,761482.0,78.04229122
2015,1,Yucatán,Mujeres,377295.0,810345.0,46.5597986
2015,1,Zacatecas,Hombres,363159.0,523209.0,69.40992988
2015,1,Zacatecas,Mujeres,204928.0,581343.0,35.25078998
2015,2,Nacional,Hombres,30797193.0,41231862.0,74.69270488
2015,2,Nacional,Mujeres,18751375.0,45504736.0,41.20752398
2015,2,Aguascalientes,Hombres,324217.0,437341.0,74.13368516
2015,2,Aguascalientes,Mujeres,194271.0,475109.0,40.88977477
2015,2,Baja California,Hombres,929272.0,1289732.0,72.051558
2015,2,Baja California,Mujeres,586818.0,1323645.0,44.33348821
2015,2,Baja California Sur,Hombres,202181.0,261517.0,77.31084404
2015,2,Baja California Sur,Mujeres,129025.0,254448.0,50.7078067
2015,2,Campeche,Hombres,238863.0,297233.0,80.36220743
2015,2,Campeche,Mujeres,134047.0,315473.0,42.49079953
2015,2,Coahuila,Hombres,776211.0,1032275.0,75.19420697
2015,2,Coahuila,Mujeres,454523.0,1088051.0,41.77405287
2015,2,Colima,Hombres,186748.0,243504.0,76.69196399
2015,2,Colima,Mujeres,137099.0,263519.0,52.02622961
2015,2,Chiapas,Hombres,1295184.0,1612983.0,80.29743649
2015,2,Chiapas,Mujeres,513676.0,1759713.0,29.19089647
2015,2,Chihuahua,Hombres,966221.0,1277973.0,75.60574441
2015,2,Chihuahua,Mujeres,508769.0,1329898.0,38.25624221
2015,2,Ciudad de México,Hombres,2361044.0,3372950.0,69.9993774
2015,2,Ciudad de México,Mujeres,1848118.0,3910304.0,47.26277036
2015,2,Durango,Hombres,436673.0,577000.0,75.67989601
2015,2,Durango,Mujeres,263812.0,642731.0,41.04547626
2015,2,Guanajuato,Hombres,1468514.0,1953855.0,75.15982506
2015,2,Guanajuato,Mujeres,956395.0,2226158.0,42.96168556
2015,2,Guerrero,Hombres,838134.0,1109418.0,75.54717879
2015,2,Guerrero,Mujeres,508230.0,1269229.0,40.04241945
2015,2,Hidalgo,Hombres,730018.0,944906.0,77.25826696
2015,2,Hidalgo,Mujeres,469142.0,1107385.0,42.36485053
2015,2,Jalisco,Hombres,2032440.0,2738185.0,74.22581016
2015,2,Jalisco,Mujeres,1275751.0,2966910.0,42.99931579
2015,2,México,Hombres,4240110.0,5651834.0,75.02184247
2015,2,México,Mujeres,2476634.0,6219336.0,39.82151792
2015,2,Michoacán,Hombres,1187147.0,1536756.0,77.25019457
2015,2,Michoacán,Mujeres,682454.0,1702553.0,40.08415597
2015,2,Morelos,Hombres,451827.0,653922.0,69.09493793
2015,2,Morelos,Mujeres,320710.0,750465.0,42.73483773
2015,2,Nayarit,Hombres,310565.0,412255.0,75.33322822
2015,2,Nayarit,Mujeres,201817.0,424781.0,47.51083499
2015,2,Nuevo León,Hombres,1409706.0,1881351.0,74.93051536
2015,2,Nuevo León,Mujeres,829500.0,1964510.0,42.22426967
2015,2,Oaxaca,Hombres,937904.0,1270795.0,73.8045082
2015,2,Oaxaca,Mujeres,620680.0,1489409.0,41.67290516
2015,2,Puebla,Hombres,1605847.0,2059699.0,77.96512986
2015,2,Puebla,Mujeres,965032.0,2344771.0,41.15676968
2015,2,Querétaro,Hombres,468640.0,695416.0,67.38987886
2015,2,Querétaro,Mujeres,298297.0,807735.0,36.93005751
2015,2,Quintana Roo,Hombres,465743.0,578644.0,80.48869426
2015,2,Quintana Roo,Mujeres,290832.0,596719.0,48.73851847
2015,2,San Luis Potosí,Hombres,693385.0,913902.0,75.87082641
2015,2,San Luis Potosí,Mujeres,417283.0,1042970.0,40.0091086
2015,2,Sinaloa,Hombres,761828.0,1041352.0,73.15758744
2015,2,Sinaloa,Mujeres,480484.0,1096469.0,43.82102914
2015,2,Sonora,Hombres,751476.0,1008497.0,74.51445071
2015,2,Sonora,Mujeres,516222.0,1057013.0,48.83780994
2015,2,Tabasco,Hombres,574669.0,778188.0,73.84706523
2015,2,Tabasco,Mujeres,311153.0,858537.0,36.24223534
2015,2,Tamaulipas,Hombres,866017.0,1167549.0,74.17393189
2015,2,Tamaulipas,Mujeres,570541.0,1304707.0,43.72943504
2015,2,Tlaxcala,Hombres,318959.0,417624.0,76.37468153
2015,2,Tlaxcala,Mujeres,210512.0,463259.0,45.44153486
2015,2,Veracruz,Hombres,1962136.0,2708726.0,72.43759612
2015,2,Veracruz,Mujeres,989855.0,3055701.0,32.3937126
2015,2,Yucatán,Hombres,609815.0,778342.0,78.34794987
2015,2,Yucatán,Mujeres,377861.0,810808.0,46.60301822
2015,2,Zacatecas,Hombres,395699.0,528138.0,74.92341017
2015,2,Zacatecas,Mujeres,211832.0,582420.0,36.37100374
2015,3,Nacional,Hombres,30956691.0,41427717.0,74.72458837
2015,3,Nacional,Mujeres,19007240.0,45825330.0,41.47758456
2015,3,Aguascalientes,Hombres,328243.0,445791.0,73.63158969
2015,3,Aguascalientes,Mujeres,197217.0,479786.0,41.10520107
2015,3,Baja California,Hombres,953749.0,1297285.0,73.51884898
2015,3,Baja California,Mujeres,577993.0,1330996.0,43.42560008
2015,3,Baja California Sur,Hombres,203886.0,257804.0,79.08566198
2015,3,Baja California Sur,Mujeres,128086.0,258134.0,49.61996482
2015,3,Campeche,Hombres,238622.0,300546.0,79.39616565
2015,3,Campeche,Mujeres,129774.0,314843.0,41.21863913
2015,3,Coahuila,Hombres,772413.0,1040089.0,74.26412547
2015,3,Coahuila,Mujeres,463177.0,1094554.0,42.31650517
2015,3,Colima,Hombres,187451.0,245457.0,76.36816224
2015,3,Colima,Mujeres,135366.0,263788.0,51.31620847
2015,3,Chiapas,Hombres,1320288.0,1632452.0,80.87760008
2015,3,Chiapas,Mujeres,537651.0,1778829.0,30.22499633
2015,3,Chihuahua,Hombres,958484.0,1252302.0,76.53776805
2015,3,Chihuahua,Mujeres,509593.0,1324017.0,38.48840309
2015,3,Ciudad de México,Hombres,2443814.0,3446107.0,70.91520954
2015,3,Ciudad de México,Mujeres,1956131.0,3939049.0,49.65998138
2015,3,Durango,Hombres,451253.0,588065.0,76.73522485
2015,3,Durango,Mujeres,268762.0,637799.0,42.13898109
2015,3,Guanajuato,Hombres,1463749.0,1975910.0,74.07974047
2015,3,Guanajuato,Mujeres,936105.0,2234067.0,41.90138434
2015,3,Guerrero,Hombres,824648.0,1110783.0,74.24024314
2015,3,Guerrero,Mujeres,519782.0,1263114.0,41.15083832
2015,3,Hidalgo,Hombres,743285.0,948432.0,78.36987786
2015,3,Hidalgo,Mujeres,485532.0,1112892.0,43.62795312
2015,3,Jalisco,Hombres,2050513.0,2744825.0,74.70468973
2015,3,Jalisco,Mujeres,1294578.0,2989428.0,43.30520755
2015,3,México,Hombres,4218908.0,5656065.0,74.59086839
2015,3,México,Mujeres,2570383.0,6279364.0,40.93381113
2015,3,Michoacán,Hombres,1159974.0,1541585.0,75.24554274
2015,3,Michoacán,Mujeres,686594.0,1706746.0,40.2282472
2015,3,Morelos,Hombres,450044.0,661170.0,68.06781917
2015,3,Morelos,Mujeres,305891.0,750665.0,40.74933559
2015,3,Nayarit,Hombres,300517.0,407991.0,73.65775225
2015,3,Nayarit,Mujeres,203600.0,431855.0,47.14545391
2015,3,Nuevo León,Hombres,1426647.0,1879596.0,75.90178953
2015,3,Nuevo León,Mujeres,824089.0,1959439.0,42.057395
2015,3,Oaxaca,Hombres,961719.0,1286807.0,74.73684865
2015,3,Oaxaca,Mujeres,623319.0,1517345.0,41.07958309
2015,3,Puebla,Hombres,1564948.0,2027178.0,77.1983516
2015,3,Puebla,Mujeres,995172.0,2417071.0,41.17264243
2015,3,Querétaro,Hombres,493741.0,711998.0,69.34584086
2015,3,Querétaro,Mujeres,299788.0,799073.0,37.51697279
2015,3,Quintana Roo,Hombres,475487.0,595460.0,79.85204716
2015,3,Quintana Roo,Mujeres,284140.0,595765.0,47.69330189
2015,3,San Luis Potosí,Hombres,692588.0,917595.0,75.47861529
2015,3,San Luis Potosí,Mujeres,413527.0,1065419.0,38.81355598
2015,3,Sinaloa,Hombres,757443.0,1060277.0,71.4382185
2015,3,Sinaloa,Mujeres,479178.0,1097034.0,43.67941194
2015,3,Sonora,Hombres,743701.0,1010660.0,73.58567669
2015,3,Sonora,Mujeres,500050.0,1080532.0,46.27812966
2015,3,Tabasco,Hombres,564017.0,769316.0,73.3140868
2015,3,Tabasco,Mujeres,322297.0,865065.0,37.25696913
2015,3,Tamaulipas,Hombres,856623.0,1164184.0,73.58140981
2015,3,Tamaulipas,Mujeres,564811.0,1308610.0,43.16114045
2015,3,Tlaxcala,Hombres,315529.0,421139.0,74.92276897
2015,3,Tlaxcala,Mujeres,199275.0,466467.0,42.7200638
2015,3,Veracruz,Hombres,2023907.0,2714598.0,74.55641682
2015,3,Veracruz,Mujeres,1008719.0,3069311.0,32.86467223
2015,3,Yucatán,Hombres,609201.0,784453.0,77.65933714
2015,3,Yucatán,Mujeres,376340.0,813012.0,46.28959966
2015,3,Zacatecas,Hombres,401299.0,531797.0,75.46093716
2015,3,Zacatecas,Mujeres,210320.0,581261.0,36.18340126
2015,4,Nacional,Hombres,31264283.0,41651123.0,75.06228103
2015,4,Nacional,Mujeres,19529250.0,45970577.0,42.48206413
2015,4,Aguascalientes,Hombres,325817.0,437124.0,74.53651595
2015,4,Aguascalientes,Mujeres,201964.0,481642.0,41.93238962
2015,4,Baja California,Hombres,954627.0,1302528.0,73.29032466
2015,4,Baja California,Mujeres,605362.0,1344411.0,45.02804574
2015,4,Baja California Sur,Hombres,199994.0,257839.0,77.56545751
2015,4,Baja California Sur,Mujeres,131045.0,258118.0,50.76941554
2015,4,Campeche,Hombres,237228.0,300709.0,78.88955768
2015,4,Campeche,Mujeres,135860.0,317014.0,42.85615146
2015,4,Coahuila,Hombres,774973.0,1029681.0,75.26340682
2015,4,Coahuila,Mujeres,463397.0,1090954.0,42.47630973
2015,4,Colima,Hombres,190849.0,249691.0,76.43407251
2015,4,Colima,Mujeres,136765.0,264768.0,51.65465615
2015,4,Chiapas,Hombres,1340095.0,1646482.0,81.39141515
2015,4,Chiapas,Mujeres,550115.0,1760848.0,31.24148138
2015,4,Chihuahua,Hombres,951554.0,1245911.0,76.37415514
2015,4,Chihuahua,Mujeres,558259.0,1321848.0,42.23322197
2015,4,Ciudad de México,Hombres,2455652.0,3463553.0,70.89979567
2015,4,Ciudad de México,Mujeres,1827405.0,3884800.0,47.03987335
2015,4,Durango,Hombres,462490.0,597480.0,77.40677512
2015,4,Durango,Mujeres,271207.0,636622.0,42.60094687
2015,4,Guanajuato,Hombres,1470482.0,1982915.0,74.15759122
2015,4,Guanajuato,Mujeres,974687.0,2259853.0,43.13054876
2015,4,Guerrero,Hombres,844937.0,1110089.0,76.11434759
2015,4,Guerrero,Mujeres,533857.0,1265052.0,42.20039967
2015,4,Hidalgo,Hombres,759569.0,967590.0,78.50112134
2015,4,Hidalgo,Mujeres,499984.0,1122174.0,44.55494424
2015,4,Jalisco,Hombres,2116030.0,2745302.0,77.07822309
2015,4,Jalisco,Mujeres,1391660.0,3026415.0,45.98377949
2015,4,México,Hombres,4232865.0,5684183.0,74.46743006
2015,4,México,Mujeres,2714137.0,6308929.0,43.02056657
2015,4,Michoacán,Hombres,1152451.0,1512639.0,76.18810569
2015,4,Michoacán,Mujeres,687838.0,1715425.0,40.09723538
2015,4,Morelos,Hombres,449676.0,661779.0,67.94957229
2015,4,Morelos,Mujeres,301203.0,751667.0,40.07133478
2015,4,Nayarit,Hombres,316482.0,413936.0,76.45674694
2015,4,Nayarit,Mujeres,213494.0,432003.0,49.41956422
2015,4,Nuevo León,Hombres,1458527.0,1908678.0,76.41556093
2015,4,Nuevo León,Mujeres,852027.0,1980981.0,43.01035699
2015,4,Oaxaca,Hombres,969310.0,1305976.0,74.22111892
2015,4,Oaxaca,Mujeres,645727.0,1515478.0,42.60880066
2015,4,Puebla,Hombres,1626491.0,2069134.0,78.60733041
2015,4,Puebla,Mujeres,1012114.0,2425151.0,41.7340611
2015,4,Querétaro,Hombres,517324.0,730818.0,70.78698116
2015,4,Querétaro,Mujeres,325954.0,802725.0,40.60593603
2015,4,Quintana Roo,Hombres,482507.0,598124.0,80.67006173
2015,4,Quintana Roo,Mujeres,306101.0,610398.0,50.14777244
2015,4,San Luis Potosí,Hombres,705698.0,930214.0,75.86404849
2015,4,San Luis Potosí,Mujeres,430621.0,1065218.0,40.4256218
2015,4,Sinaloa,Hombres,782150.0,1072537.0,72.92522309
2015,4,Sinaloa,Mujeres,491316.0,1095607.0,44.84418227
2015,4,Sonora,Hombres,754349.0,1013737.0,74.41269284
2015,4,Sonora,Mujeres,510608.0,1084685.0,47.0743119
2015,4,Tabasco,Hombres,559278.0,775397.0,72.1279551
2015,4,Tabasco,Mujeres,325780.0,870893.0,37.40758049
2015,4,Tamaulipas,Hombres,873629.0,1173894.0,74.42145543
2015,4,Tamaulipas,Mujeres,592001.0,1316478.0,44.96854486
2015,4,Tlaxcala,Hombres,316139.0,419273.0,75.40170724
2015,4,Tlaxcala,Mujeres,210187.0,473863.0,44.35606916
2015,4,Veracruz,Hombres,1979109.0,2731987.0,72.44210899
2015,4,Veracruz,Mujeres,1022732.0,3083858.0,33.16404322
2015,4,Yucatán,Hombres,602381.0,776107.0,77.61571536
2015,4,Yucatán,Mujeres,389810.0,821403.0,47.45660778
2015,4,Zacatecas,Hombres,401620.0,535816.0,74.95483524
2015,4,Zacatecas,Mujeres,216033.0,581296.0,37.16402659
2016,1,Nacional,Hombres,30997628.0,41858828.0,74.05278523
2016,1,Nacional,Mujeres,19031421.0,46099637.0,41.28323397
2016,1,Aguascalientes,Hombres,327025.0,439333.0,74.43670291
2016,1,Aguascalientes,Mujeres,204916.0,491400.0,41.7004477
2016,1,Baja California,Hombres,957893.0,1311405.0,73.04326276
2016,1,Baja California,Mujeres,601834.0,1351715.0,44.52373466
2016,1,Baja California Sur,Hombres,203680.0,262214.0,77.67701191
2016,1,Baja California Sur,Mujeres,126318.0,257704.0,49.01670133
2016,1,Campeche,Hombres,241111.0,305988.0,78.79753454
2016,1,Campeche,Mujeres,128585.0,320771.0,40.08622974
2016,1,Coahuila,Hombres,782780.0,1046222.0,74.81968454
2016,1,Coahuila,Mujeres,462505.0,1094889.0,42.24218163
2016,1,Colima,Hombres,191428.0,252511.0,75.8097667
2016,1,Colima,Mujeres,139733.0,264376.0,52.85388991
2016,1,Chiapas,Hombres,1320280.0,1650073.0,80.01342971
2016,1,Chiapas,Mujeres,566548.0,1786697.0,31.70923777
2016,1,Chihuahua,Hombres,939246.0,1260629.0,74.5061394
2016,1,Chihuahua,Mujeres,535599.0,1338944.0,40.00159827
2016,1,Ciudad de México,Hombres,2401752.0,3439735.0,69.82375096
2016,1,Ciudad de México,Mujeres,1855473.0,3880532.0,47.81491301
2016,1,Durango,Hombres,453500.0,598423.0,75.78251504
2016,1,Durango,Mujeres,264663.0,639292.0,41.39939183
2016,1,Guanajuato,Hombres,1498065.0,2017842.0,74.24094652
2016,1,Guanajuato,Mujeres,962699.0,2277323.0,42.27327437
2016,1,Guerrero,Hombres,802304.0,1110584.0,72.24163143
2016,1,Guerrero,Mujeres,549008.0,1270885.0,43.19887323
2016,1,Hidalgo,Hombres,716219.0,969481.0,73.87653807
2016,1,Hidalgo,Mujeres,451128.0,1132221.0,39.84451799
2016,1,Jalisco,Hombres,2126635.0,2807385.0,75.75145554
2016,1,Jalisco,Mujeres,1322936.0,2999573.0,44.10414416
2016,1,México,Hombres,4159031.0,5673117.0,73.31121498
2016,1,México,Mujeres,2555135.0,6298100.0,40.56993379
2016,1,Michoacán,Hombres,1164991.0,1522237.0,76.5315125
2016,1,Michoacán,Mujeres,709117.0,1721132.0,41.2006168
2016,1,Morelos,Hombres,465228.0,664645.0,69.99646428
2016,1,Morelos,Mujeres,311326.0,752915.0,41.34942191
2016,1,Nayarit,Hombres,309162.0,412132.0,75.01528636
2016,1,Nayarit,Mujeres,211185.0,439136.0,48.09102419
2016,1,Nuevo León,Hombres,1416629.0,1914333.0,74.00117952
2016,1,Nuevo León,Mujeres,834331.0,2009951.0,41.51001691
2016,1,Oaxaca,Hombres,953971.0,1303631.0,73.17799285
2016,1,Oaxaca,Mujeres,613627.0,1504058.0,40.79809422
2016,1,Puebla,Hombres,1611463.0,2107262.0,76.47188627
2016,1,Puebla,Mujeres,970042.0,2419146.0,40.09853064
2016,1,Querétaro,Hombres,515216.0,736336.0,69.97023098
2016,1,Querétaro,Mujeres,310832.0,817503.0,38.02212347
2016,1,Quintana Roo,Hombres,494013.0,603637.0,81.83941674
2016,1,Quintana Roo,Mujeres,298715.0,614980.0,48.57312433
2016,1,San Luis Potosí,Hombres,699132.0,930947.0,75.09901208
2016,1,San Luis Potosí,Mujeres,419932.0,1063766.0,39.47597498
2016,1,Sinaloa,Hombres,791490.0,1068229.0,74.09366344
2016,1,Sinaloa,Mujeres,496983.0,1101009.0,45.13886807
2016,1,Sonora,Hombres,739547.0,1012091.0,73.07119617
2016,1,Sonora,Mujeres,497217.0,1089720.0,45.62795948
2016,1,Tabasco,Hombres,555231.0,778357.0,71.33371962
2016,1,Tabasco,Mujeres,320845.0,882851.0,36.34191953
2016,1,Tamaulipas,Hombres,885039.0,1186150.0,74.61442482
2016,1,Tamaulipas,Mujeres,577519.0,1334761.0,43.26759622
2016,1,Tlaxcala,Hombres,316494.0,424446.0,74.56637593
2016,1,Tlaxcala,Mujeres,206085.0,474091.0,43.46950269
2016,1,Veracruz,Hombres,1974611.0,2737024.0,72.14445325
2016,1,Veracruz,Mujeres,926321.0,3056701.0,30.30459963
2016,1,Yucatán,Hombres,604962.0,780036.0,77.55565128
2016,1,Yucatán,Mujeres,387788.0,822461.0,47.14971287
2016,1,Zacatecas,Hombres,379500.0,532393.0,71.28192895
2016,1,Zacatecas,Mujeres,212476.0,591034.0,35.94987767
2016,2,Nacional,Hombres,31299555.0,41970034.0,74.57595817
2016,2,Nacional,Mujeres,19391355.0,46415746.0,41.77753601
2016,2,Aguascalientes,Hombres,332452.0,444711.0,74.75686457
2016,2,Aguascalientes,Mujeres,214680.0,497781.0,43.1273994
2016,2,Baja California,Hombres,977034.0,1317931.0,74.13392659
2016,2,Baja California,Mujeres,608130.0,1360015.0,44.714948
2016,2,Baja California Sur,Hombres,202207.0,263884.0,76.62723015
