periodo,trimestre,entidad_federativa,sexo,poblacion_ocupada_asalariada,poblacion_ocupada,tasa_trabajo_asalariado
2016,2,Coahuila,Mujeres,331181.0,452950.0,73.11645877
2016,2,Colima,Hombres,124049.0,191451.0,64.79412487
2016,2,Colima,Mujeres,92143.0,137907.0,66.81531757
2016,2,Chiapas,Hombres,533750.0,1310557.0,40.72695808
2016,2,Chiapas,Mujeres,270439.0,543455.0,49.76290585
2016,2,Chihuahua,Hombres,717982.0,959354.0,74.84015285
2016,2,Chihuahua,Mujeres,440745.0,552483.0,79.7753053
2016,2,Ciudad de México,Hombres,1651729.0,2420660.0,68.23465501
2016,2,Ciudad de México,Mujeres,1363543.0,1837698.0,74.19842651
2016,2,Durango,Hombres,304246.0,456081.0,66.70876445
2016,2,Durango,Mujeres,170043.0,279030.0,60.94075906
2016,2,Guanajuato,Hombres,1002172.0,1486814.0,67.4039927
2016,2,Guanajuato,Mujeres,661742.0,994205.0,66.55991471
2016,2,Guerrero,Hombres,372907.0,871336.0,42.79715288
2016,2,Guerrero,Mujeres,256515.0,533079.0,48.11950949
2016,2,Hidalgo,Hombres,467324.0,719194.0,64.97885133
2016,2,Hidalgo,Mujeres,278258.0,460283.0,60.45367741
2016,2,Jalisco,Hombres,1456111.0,2122444.0,68.60539077
2016,2,Jalisco,Mujeres,903748.0,1346762.0,67.10524948
2016,2,México,Hombres,2799233.0,4137804.0,67.65020769
2016,2,México,Mujeres,1772063.0,2619982.0,67.63645704
2016,2,Michoacán,Hombres,658916.0,1192056.0,55.27559108
2016,2,Michoacán,Mujeres,377295.0,707863.0,53.30056805
2016,2,Morelos,Hombres,296453.0,461921.0,64.17829023
2016,2,Morelos,Mujeres,199873.0,308285.0,64.83383882
2016,2,Nayarit,Hombres,169331.0,313233.0,54.05911893
2016,2,Nayarit,Mujeres,128026.0,215741.0,59.34245229
2016,2,Nuevo León,Hombres,1130470.0,1453885.0,77.75511818
2016,2,Nuevo León,Mujeres,669888.0,877500.0,76.34051282
2016,2,Oaxaca,Hombres,409284.0,988893.0,41.3880976
2016,2,Oaxaca,Mujeres,262922.0,651119.0,40.3800227
2016,2,Puebla,Hombres,990014.0,1633321.0,60.61355974
2016,2,Puebla,Mujeres,555097.0,1000553.0,55.4790201
2016,2,Querétaro,Hombres,362878.0,513019.0,70.73383247
2016,2,Querétaro,Mujeres,223281.0,302630.0,73.78019364
2016,2,Quintana Roo,Hombres,347274.0,495266.0,70.1186837
2016,2,Quintana Roo,Mujeres,220227.0,314854.0,69.94575263
2016,2,San Luis Potosí,Hombres,440577.0,729870.0,60.36376341
2016,2,San Luis Potosí,Mujeres,267542.0,440738.0,60.7031842
2016,2,Sinaloa,Hombres,507783.0,772189.0,65.75890099
2016,2,Sinaloa,Mujeres,337971.0,493560.0,68.47617311
2016,2,Sonora,Hombres,528193.0,767155.0,68.85088411
2016,2,Sonora,Mujeres,368685.0,519432.0,70.97849189
2016,2,Tabasco,Hombres,404347.0,591586.0,68.34965669
2016,2,Tabasco,Mujeres,200806.0,323254.0,62.12019031
2016,2,Tamaulipas,Hombres,577472.0,877839.0,65.78336119
2016,2,Tamaulipas,Mujeres,414614.0,603850.0,68.66175375
2016,2,Tlaxcala,Hombres,205601.0,322548.0,63.74276077
2016,2,Tlaxcala,Mujeres,134428.0,218812.0,61.43538746
2016,2,Veracruz,Hombres,1169642.0,1968589.0,59.41524615
2016,2,Veracruz,Mujeres,587977.0,953069.0,61.69301488
2016,2,Yucatán,Hombres,389420.0,611851.0,63.64621452
2016,2,Yucatán,Mujeres,247640.0,405858.0,61.01641461
2016,2,Zacatecas,Hombres,241357.0,392958.0,61.42055894
2016,2,Zacatecas,Mujeres,129430.0,218036.0,59.36175677
2016,3,Nacional,Hombres,20223423.0,31649839.0,63.89739613
2016,3,Nacional,Mujeres,12752205.0,19670555.0,64.8289029
2016,3,Aguascalientes,Hombres,259679.0,337347.0,76.97682209
2016,3,Aguascalientes,Mujeres,166439.0,216627.0,76.83206618
2016,3,Baja California,Hombres,724883.0,993451.0,72.96615535
2016,3,Baja California,Mujeres,469017.0,630863.0,74.34530159
2016,3,Baja California Sur,Hombres,149330.0,203668.0,73.3203056
2016,3,Baja California Sur,Mujeres,94704.0,130398.0,72.62688078
2016,3,Campeche,Hombres,139092.0,235447.0,59.07571555
2016,3,Campeche,Mujeres,77100.0,132091.0,58.36885178
2016,3,Coahuila,Hombres,640065.0,817220.0,78.32223881
2016,3,Coahuila,Mujeres,339459.0,466723.0,72.73243444
2016,3,Colima,Hombres,127954.0,196409.0,65.14670916
2016,3,Colima,Mujeres,90833.0,137461.0,66.07910607
2016,3,Chiapas,Hombres,539160.0,1340838.0,40.21067422
2016,3,Chiapas,Mujeres,277854.0,576803.0,48.17138607
2016,3,Chihuahua,Hombres,733816.0,970958.0,75.5764925
2016,3,Chihuahua,Mujeres,468779.0,588937.0,79.59747817
2016,3,Ciudad de México,Hombres,1675158.0,2456342.0,68.19726243
2016,3,Ciudad de México,Mujeres,1369977.0,1873106.0,73.13932047
2016,3,Durango,Hombres,305883.0,449427.0,68.06066391
2016,3,Durango,Mujeres,177236.0,275837.0,64.25388907
2016,3,Guanajuato,Hombres,986000.0,1482110.0,66.52677602
2016,3,Guanajuato,Mujeres,666313.0,1016874.0,65.52562068
2016,3,Guerrero,Hombres,329111.0,867292.0,37.94696596
2016,3,Guerrero,Mujeres,260192.0,547915.0,47.48765776
2016,3,Hidalgo,Hombres,482255.0,742742.0,64.9290063
2016,3,Hidalgo,Mujeres,295342.0,472720.0,62.47715349
2016,3,Jalisco,Hombres,1492779.0,2147308.0,69.51862518
2016,3,Jalisco,Mujeres,921687.0,1361330.0,67.70489154
2016,3,México,Hombres,2765071.0,4179744.0,66.15407546
2016,3,México,Mujeres,1736949.0,2627869.0,66.09724457
2016,3,Michoacán,Hombres,649136.0,1204493.0,53.89288273
2016,3,Michoacán,Mujeres,370619.0,698743.0,53.04081758
2016,3,Morelos,Hombres,305694.0,477470.0,64.0237083
2016,3,Morelos,Mujeres,204334.0,320154.0,63.82365986
2016,3,Nayarit,Hombres,172249.0,311652.0,55.26965975
2016,3,Nayarit,Mujeres,130600.0,213631.0,61.13344973
2016,3,Nuevo León,Hombres,1154024.0,1497683.0,77.05395601
2016,3,Nuevo León,Mujeres,684129.0,876192.0,78.07980443
2016,3,Oaxaca,Hombres,408228.0,992691.0,41.12337072
2016,3,Oaxaca,Mujeres,248734.0,644670.0,38.58315107
2016,3,Puebla,Hombres,983692.0,1652667.0,59.5214886
2016,3,Puebla,Mujeres,566525.0,1069508.0,52.97061827
2016,3,Querétaro,Hombres,360177.0,507028.0,71.03690526
2016,3,Querétaro,Mujeres,232046.0,314377.0,73.81137933
2016,3,Quintana Roo,Hombres,356714.0,511335.0,69.76131108
2016,3,Quintana Roo,Mujeres,224427.0,318679.0,70.42415722
2016,3,San Luis Potosí,Hombres,448468.0,730894.0,61.35882905
2016,3,San Luis Potosí,Mujeres,279035.0,443345.0,62.93856929
2016,3,Sinaloa,Hombres,525308.0,770533.0,68.17462717
2016,3,Sinaloa,Mujeres,337228.0,505756.0,66.67800283
2016,3,Sonora,Hombres,532413.0,776143.0,68.59728169
2016,3,Sonora,Mujeres,357902.0,498254.0,71.83123467
2016,3,Tabasco,Hombres,388427.0,578684.0,67.12247099
2016,3,Tabasco,Mujeres,195666.0,300686.0,65.07319928
2016,3,Tamaulipas,Hombres,594393.0,887683.0,66.96005218
2016,3,Tamaulipas,Mujeres,406900.0,602142.0,67.57542241
2016,3,Tlaxcala,Hombres,210418.0,323262.0,65.09209248
2016,3,Tlaxcala,Mujeres,133099.0,213658.0,62.29535051
2016,3,Veracruz,Hombres,1144106.0,1968848.0,58.11042803
2016,3,Veracruz,Mujeres,589994.0,974656.0,60.53356261
2016,3,Yucatán,Hombres,388798.0,622610.0,62.44647532
2016,3,Yucatán,Mujeres,247581.0,402259.0,61.54765959
2016,3,Zacatecas,Hombres,250942.0,415860.0,60.34290386
2016,3,Zacatecas,Mujeres,131505.0,218291.0,60.24297841
2016,4,Nacional,Hombres,20357403.0,31757891.0,64.10187314
2016,4,Nacional,Mujeres,12909028.0,19656294.0,65.67376332
2016,4,Aguascalientes,Hombres,256795.0,332721.0,77.18028017
2016,4,Aguascalientes,Mujeres,164276.0,216515.0,75.87280327
2016,4,Baja California,Hombres,719433.0,985174.0,73.02598323
2016,4,Baja California,Mujeres,487010.0,649594.0,74.9714437
2016,4,Baja California Sur,Hombres,153872.0,215243.0,71.48757451
2016,4,Baja California Sur,Mujeres,96982.0,133209.0,72.80439009
2016,4,Campeche,Hombres,140200.0,237766.0,58.96553755
2016,4,Campeche,Mujeres,78049.0,129998.0,60.03861598
2016,4,Coahuila,Hombres,646355.0,819042.0,78.91597745
2016,4,Coahuila,Mujeres,355228.0,472788.0,75.13473269
2016,4,Colima,Hombres,132738.0,196851.0,67.43069631
2016,4,Colima,Mujeres,90639.0,137035.0,66.14295618
2016,4,Chiapas,Hombres,534301.0,1333243.0,40.0752901
2016,4,Chiapas,Mujeres,267090.0,517917.0,51.57003921
2016,4,Chihuahua,Hombres,732968.0,978221.0,74.92867154
2016,4,Chihuahua,Mujeres,465163.0,591193.0,78.68208859
2016,4,Ciudad de México,Hombres,1630494.0,2459201.0,66.3017785
2016,4,Ciudad de México,Mujeres,1358087.0,1843893.0,73.65324344
2016,4,Durango,Hombres,328211.0,465360.0,70.52840811
2016,4,Durango,Mujeres,180624.0,277468.0,65.09723644
2016,4,Guanajuato,Hombres,1007227.0,1513534.0,66.54802601
2016,4,Guanajuato,Mujeres,667844.0,998484.0,66.88579887
2016,4,Guerrero,Hombres,321192.0,849479.0,37.81046971
2016,4,Guerrero,Mujeres,248978.0,500618.0,49.73412862
2016,4,Hidalgo,Hombres,480114.0,743074.0,64.61186907
2016,4,Hidalgo,Mujeres,293649.0,463894.0,63.30088339
2016,4,Jalisco,Hombres,1478967.0,2142947.0,69.01556595
2016,4,Jalisco,Mujeres,954538.0,1388851.0,68.72861092
2016,4,México,Hombres,2839765.0,4221497.0,67.26914647
2016,4,México,Mujeres,1786702.0,2626301.0,68.03112058
2016,4,Michoacán,Hombres,653878.0,1183584.0,55.24559305
2016,4,Michoacán,Mujeres,386905.0,710222.0,54.47662843
2016,4,Morelos,Hombres,297450.0,473554.0,62.81226639
2016,4,Morelos,Mujeres,197983.0,311318.0,63.59510211
2016,4,Nayarit,Hombres,180439.0,319404.0,56.4924046
2016,4,Nayarit,Mujeres,132771.0,217950.0,60.91810048
2016,4,Nuevo León,Hombres,1182582.0,1528866.0,77.35027138
2016,4,Nuevo León,Mujeres,681480.0,886886.0,76.83963892
2016,4,Oaxaca,Hombres,433646.0,978051.0,44.33776971
2016,4,Oaxaca,Mujeres,252005.0,655011.0,38.47339968
2016,4,Puebla,Hombres,940834.0,1679957.0,56.00345723
2016,4,Puebla,Mujeres,554721.0,1055796.0,52.54054761
2016,4,Querétaro,Hombres,366959.0,506455.0,72.45638803
2016,4,Querétaro,Mujeres,231226.0,314400.0,73.54516539
2016,4,Quintana Roo,Hombres,345650.0,502280.0,68.81619814
2016,4,Quintana Roo,Mujeres,223613.0,309996.0,72.13415657
2016,4,San Luis Potosí,Hombres,444258.0,724116.0,61.35177237
2016,4,San Luis Potosí,Mujeres,281744.0,438073.0,64.31439509
2016,4,Sinaloa,Hombres,532753.0,792551.0,67.22002748
2016,4,Sinaloa,Mujeres,360093.0,519959.0,69.25411427
2016,4,Sonora,Hombres,542572.0,781421.0,69.43401828
2016,4,Sonora,Mujeres,363810.0,509412.0,71.41763445
2016,4,Tabasco,Hombres,386938.0,593326.0,65.21507569
2016,4,Tabasco,Mujeres,194018.0,320808.0,60.47791826
2016,4,Tamaulipas,Hombres,598572.0,889554.0,67.289001
2016,4,Tamaulipas,Mujeres,411929.0,604807.0,68.1091654
2016,4,Tlaxcala,Hombres,218319.0,331250.0,65.90762264
2016,4,Tlaxcala,Mujeres,135382.0,216344.0,62.57719188
2016,4,Veracruz,Hombres,1179124.0,1949777.0,60.47481327
2016,4,Veracruz,Mujeres,608578.0,992460.0,61.32015396
2016,4,Yucatán,Hombres,404450.0,624996.0,64.71241416
2016,4,Yucatán,Mujeres,260414.0,418470.0,62.23002844
2016,4,Zacatecas,Hombres,246347.0,405396.0,60.76700313
2016,4,Zacatecas,Mujeres,137497.0,226624.0,60.67186176
2017,1,Nacional,Hombres,20294273.0,31684007.0,64.05210364
2017,1,Nacional,Mujeres,12951851.0,19488027.0,66.4605555
2017,1,Aguascalientes,Hombres,253685.0,335360.0,75.6455749
2017,1,Aguascalientes,Mujeres,161857.0,210792.0,76.78517211
2017,1,Baja California,Hombres,696570.0,976718.0,71.31741199
2017,1,Baja California,Mujeres,462267.0,631855.0,73.16029785
2017,1,Baja California Sur,Hombres,153243.0,214291.0,71.51163605
2017,1,Baja California Sur,Mujeres,100434.0,131615.0,76.30893135
2017,1,Campeche,Hombres,139306.0,235035.0,59.27032144
2017,1,Campeche,Mujeres,79834.0,130547.0,61.15345431
2017,1,Coahuila,Hombres,640017.0,822971.0,77.76908299
2017,1,Coahuila,Mujeres,356818.0,471758.0,75.63581328
2017,1,Colima,Hombres,132568.0,196791.0,67.36486933
2017,1,Colima,Mujeres,95429.0,145147.0,65.74645015
2017,1,Chiapas,Hombres,538480.0,1344843.0,40.04036159
2017,1,Chiapas,Mujeres,269468.0,560672.0,48.06161178
2017,1,Chihuahua,Hombres,712033.0,958165.0,74.31214874
2017,1,Chihuahua,Mujeres,469320.0,569507.0,82.4081179
2017,1,Ciudad de México,Hombres,1583107.0,2417678.0,65.48047341
2017,1,Ciudad de México,Mujeres,1394116.0,1874560.0,74.37030557
2017,1,Durango,Hombres,295733.0,445837.0,66.33208998
2017,1,Durango,Mujeres,171942.0,262780.0,65.43192024
2017,1,Guanajuato,Hombres,1019511.0,1499879.0,67.97288315
2017,1,Guanajuato,Mujeres,678280.0,978072.0,69.34867781
2017,1,Guerrero,Hombres,359946.0,818980.0,43.95052382
2017,1,Guerrero,Mujeres,272964.0,542905.0,50.27840967
2017,1,Hidalgo,Hombres,455913.0,722745.0,63.08075462
2017,1,Hidalgo,Mujeres,264040.0,426782.0,61.8676514
2017,1,Jalisco,Hombres,1481842.0,2183559.0,67.86361165
2017,1,Jalisco,Mujeres,977965.0,1417578.0,68.98844367
2017,1,México,Hombres,2886414.0,4315723.0,66.88135453
2017,1,México,Mujeres,1735513.0,2543531.0,68.23242964
2017,1,Michoacán,Hombres,689268.0,1173689.0,58.72663031
2017,1,Michoacán,Mujeres,405846.0,689314.0,58.87679635
2017,1,Morelos,Hombres,303666.0,491072.0,61.83736804
2017,1,Morelos,Mujeres,198034.0,312795.0,63.31111431
2017,1,Nayarit,Hombres,186123.0,325454.0,57.18872713
2017,1,Nayarit,Mujeres,129638.0,215062.0,60.2793613
2017,1,Nuevo León,Hombres,1159449.0,1509924.0,76.78856684
2017,1,Nuevo León,Mujeres,672637.0,869526.0,77.35674379
2017,1,Oaxaca,Hombres,385434.0,915715.0,42.09104361
2017,1,Oaxaca,Mujeres,259863.0,629985.0,41.24907736
2017,1,Puebla,Hombres,987716.0,1679052.0,58.82581361
2017,1,Puebla,Mujeres,582026.0,1059223.0,54.94839142
2017,1,Querétaro,Hombres,365418.0,529848.0,68.96657155
2017,1,Querétaro,Mujeres,243176.0,322074.0,75.50314524
2017,1,Quintana Roo,Hombres,347135.0,508455.0,68.27251183
2017,1,Quintana Roo,Mujeres,217798.0,304708.0,71.47761135
2017,1,San Luis Potosí,Hombres,450519.0,723203.0,62.29495729
2017,1,San Luis Potosí,Mujeres,278763.0,422416.0,65.99252869
2017,1,Sinaloa,Hombres,542884.0,790805.0,68.64954066
2017,1,Sinaloa,Mujeres,350775.0,508797.0,68.94203386
2017,1,Sonora,Hombres,533727.0,773223.0,69.02627056
2017,1,Sonora,Mujeres,368126.0,512137.0,71.88037576
2017,1,Tabasco,Hombres,375453.0,576136.0,65.16742575
2017,1,Tabasco,Mujeres,187757.0,291668.0,64.37353429
2017,1,Tamaulipas,Hombres,612569.0,899104.0,68.13105047
2017,1,Tamaulipas,Mujeres,415242.0,577756.0,71.8715167
2017,1,Tlaxcala,Hombres,216214.0,324254.0,66.68044188
2017,1,Tlaxcala,Mujeres,137649.0,217165.0,63.38452329
2017,1,Veracruz,Hombres,1157426.0,1965755.0,58.87946362
2017,1,Veracruz,Mujeres,622672.0,1016735.0,61.24230994
2017,1,Yucatán,Hombres,386479.0,617932.0,62.54393687
2017,1,Yucatán,Mujeres,257680.0,424886.0,60.64685586
2017,1,Zacatecas,Hombres,246425.0,391811.0,62.89384423
2017,1,Zacatecas,Mujeres,133922.0,215679.0,62.09320333
2017,2,Nacional,Hombres,20273771.0,31896282.0,63.56154927
2017,2,Nacional,Mujeres,12985593.0,19633135.0,66.14120975
2017,2,Aguascalientes,Hombres,257031.0,337897.0,76.067855
2017,2,Aguascalientes,Mujeres,164643.0,217836.0,75.58117116
2017,2,Baja California,Hombres,699598.0,1010471.0,69.23484197
2017,2,Baja California,Mujeres,483622.0,673442.0,71.81345981
2017,2,Baja California Sur,Hombres,151419.0,211982.0,71.43012143
2017,2,Baja California Sur,Mujeres,98572.0,134349.0,73.37010324
2017,2,Campeche,Hombres,130849.0,230302.0,56.81626734
2017,2,Campeche,Mujeres,81814.0,138580.0,59.03737913
2017,2,Coahuila,Hombres,632574.0,810846.0,78.01407419
2017,2,Coahuila,Mujeres,361814.0,475858.0,76.03402696
2017,2,Colima,Hombres,126591.0,192848.0,65.64288974
2017,2,Colima,Mujeres,93293.0,142263.0,65.57783823
2017,2,Chiapas,Hombres,494399.0,1325199.0,37.30752891
2017,2,Chiapas,Mujeres,241721.0,488892.0,49.44261718
2017,2,Chihuahua,Hombres,703101.0,961007.0,73.16294262
2017,2,Chihuahua,Mujeres,475889.0,594546.0,80.04241892
2017,2,Ciudad de México,Hombres,1606406.0,2387263.0,67.29070069
2017,2,Ciudad de México,Mujeres,1394312.0,1868693.0,74.61428924
2017,2,Durango,Hombres,300072.0,453157.0,66.21810984
2017,2,Durango,Mujeres,182197.0,273886.0,66.5229329
2017,2,Guanajuato,Hombres,1029460.0,1527944.0,67.37550591
2017,2,Guanajuato,Mujeres,640394.0,933054.0,68.63418409
2017,2,Guerrero,Hombres,346700.0,850592.0,40.75984726
2017,2,Guerrero,Mujeres,250141.0,547487.0,45.68893873
2017,2,Hidalgo,Hombres,484257.0,735987.0,65.79695022
2017,2,Hidalgo,Mujeres,260347.0,439898.0,59.18349254
2017,2,Jalisco,Hombres,1494539.0,2181520.0,68.50906707
2017,2,Jalisco,Mujeres,986979.0,1392222.0,70.89235768
2017,2,México,Hombres,2803378.0,4319599.0,64.89903345
2017,2,México,Mujeres,1806771.0,2623635.0,68.86518132
2017,2,Michoacán,Hombres,646673.0,1185050.0,54.56925868
2017,2,Michoacán,Mujeres,396900.0,682947.0,58.11578351
2017,2,Morelos,Hombres,299208.0,482169.0,62.05459082
2017,2,Morelos,Mujeres,197259.0,307167.0,64.21881257
2017,2,Nayarit,Hombres,188198.0,323337.0,58.20490695
2017,2,Nayarit,Mujeres,129396.0,211537.0,61.16944081
2017,2,Nuevo León,Hombres,1174872.0,1530853.0,76.74623233
2017,2,Nuevo León,Mujeres,674813.0,867652.0,77.77461471
2017,2,Oaxaca,Hombres,414325.0,971264.0,42.65832976
2017,2,Oaxaca,Mujeres,254677.0,637384.0,39.95660387
2017,2,Puebla,Hombres,959386.0,1678837.0,57.14586943
2017,2,Puebla,Mujeres,613723.0,1104645.0,55.55839206
2017,2,Querétaro,Hombres,358358.0,509839.0,70.28846361
2017,2,Querétaro,Mujeres,228953.0,309892.0,73.88154583
2017,2,Quintana Roo,Hombres,360121.0,513073.0,70.18903743
2017,2,Quintana Roo,Mujeres,216130.0,316460.0,68.29615117
2017,2,San Luis Potosí,Hombres,464837.0,720979.0,64.47302903
2017,2,San Luis Potosí,Mujeres,289914.0,444588.0,65.2095873
2017,2,Sinaloa,Hombres,535785.0,792934.0,67.56993646
2017,2,Sinaloa,Mujeres,357503.0,526789.0,67.86455298
2017,2,Sonora,Hombres,539640.0,785556.0,68.69529352
2017,2,Sonora,Mujeres,367081.0,510721.0,71.87505507
2017,2,Tabasco,Hombres,380769.0,576976.0,65.99390616
2017,2,Tabasco,Mujeres,186103.0,298836.0,62.27596407
2017,2,Tamaulipas,Hombres,613814.0,908060.0,67.59619408
2017,2,Tamaulipas,Mujeres,413139.0,588203.0,70.23748604
2017,2,Tlaxcala,Hombres,220669.0,332059.0,66.45475653
2017,2,Tlaxcala,Mujeres,132959.0,214311.0,62.04021259
2017,2,Veracruz,Hombres,1202381.0,2015621.0,59.65312923
2017,2,Veracruz,Mujeres,597819.0,1008404.0,59.28367995
2017,2,Yucatán,Hombres,394675.0,621100.0,63.54451779
2017,2,Yucatán,Mujeres,259237.0,424068.0,61.13099786
2017,2,Zacatecas,Hombres,259686.0,411961.0,63.03654958
2017,2,Zacatecas,Mujeres,147478.0,234890.0,62.78598493
2017,3,Nacional,Hombres,20512582.0,32145275.0,63.81212169
2017,3,Nacional,Mujeres,13024698.0,19651649.0,66.27788844
2017,3,Aguascalientes,Hombres,260106.0,337941.0,76.96787309
2017,3,Aguascalientes,Mujeres,165848.0,211817.0,78.29777591
2017,3,Baja California,Hombres,718954.0,1013449.0,70.94131032
2017,3,Baja California,Mujeres,493169.0,667423.0,73.89152007
2017,3,Baja California Sur,Hombres,153948.0,212293.0,72.5167575
2017,3,Baja California Sur,Mujeres,97768.0,133568.0,73.19717298
2017,3,Campeche,Hombres,133603.0,228946.0,58.35568213
2017,3,Campeche,Mujeres,85190.0,140112.0,60.80135891
2017,3,Coahuila,Hombres,626564.0,806604.0,77.67925773
2017,3,Coahuila,Mujeres,353105.0,461803.0,76.46225772
2017,3,Colima,Hombres,129660.0,195290.0,66.39356854
2017,3,Colima,Mujeres,93097.0,139458.0,66.75629939
2017,3,Chiapas,Hombres,465540.0,1334520.0,34.88445284
2017,3,Chiapas,Mujeres,244475.0,505304.0,48.38176622
2017,3,Chihuahua,Hombres,691629.0,949868.0,72.81316983
2017,3,Chihuahua,Mujeres,482788.0,591609.0,81.60592554
2017,3,Ciudad de México,Hombres,1620758.0,2403040.0,67.44615154
2017,3,Ciudad de México,Mujeres,1448151.0,1946475.0,74.3986437
2017,3,Durango,Hombres,310098.0,462077.0,67.10959429
2017,3,Durango,Mujeres,193900.0,280608.0,69.09995438
2017,3,Guanajuato,Hombres,1080857.0,1576980.0,68.5396771
2017,3,Guanajuato,Mujeres,632374.0,951409.0,66.467103
2017,3,Guerrero,Hombres,313730.0,866388.0,36.2112587
2017,3,Guerrero,Mujeres,234519.0,515734.0,45.47286004
2017,3,Hidalgo,Hombres,466676.0,748358.0,62.35999348
2017,3,Hidalgo,Mujeres,265168.0,452505.0,58.60001547
2017,3,Jalisco,Hombres,1511094.0,2198280.0,68.73983296
2017,3,Jalisco,Mujeres,992786.0,1428528.0,69.49713271
2017,3,México,Hombres,2958844.0,4337966.0,68.20809568
2017,3,México,Mujeres,1845108.0,2675519.0,68.96261996
2017,3,Michoacán,Hombres,663137.0,1193377.0,55.56810631
2017,3,Michoacán,Mujeres,394288.0,682976.0,57.73087195
2017,3,Morelos,Hombres,317139.0,493390.0,64.2775492
2017,3,Morelos,Mujeres,195011.0,296906.0,65.6810573
2017,3,Nayarit,Hombres,183566.0,325411.0,56.41050856
2017,3,Nayarit,Mujeres,127882.0,215619.0,59.30924455
2017,3,Nuevo León,Hombres,1201660.0,1544186.0,77.81834572
2017,3,Nuevo León,Mujeres,668584.0,864344.0,77.35161001
2017,3,Oaxaca,Hombres,396678.0,973149.0,40.76230875
2017,3,Oaxaca,Mujeres,250202.0,645831.0,38.74109481
2017,3,Puebla,Hombres,962598.0,1691069.0,56.92245556
2017,3,Puebla,Mujeres,579214.0,1030593.0,56.20201185
2017,3,Querétaro,Hombres,359377.0,532904.0,67.43747467
2017,3,Querétaro,Mujeres,221373.0,313326.0,70.65261102
2017,3,Quintana Roo,Hombres,353578.0,519515.0,68.05924757
2017,3,Quintana Roo,Mujeres,228693.0,321258.0,71.18670975
2017,3,San Luis Potosí,Hombres,482242.0,743977.0,64.81947695
2017,3,San Luis Potosí,Mujeres,298391.0,435738.0,68.47945325
2017,3,Sinaloa,Hombres,524933.0,775027.0,67.73093066
2017,3,Sinaloa,Mujeres,361897.0,511652.0,70.73108285
2017,3,Sonora,Hombres,529377.0,775036.0,68.30353687
2017,3,Sonora,Mujeres,359659.0,502096.0,71.63152067
2017,3,Tabasco,Hombres,383801.0,598791.0,64.09598675
2017,3,Tabasco,Mujeres,181449.0,306605.0,59.18005251
2017,3,Tamaulipas,Hombres,611825.0,895305.0,68.33704715
2017,3,Tamaulipas,Mujeres,424300.0,591833.0,71.69252137
2017,3,Tlaxcala,Hombres,217859.0,328778.0,66.26325362
2017,3,Tlaxcala,Mujeres,141543.0,219191.0,64.57518785
2017,3,Veracruz,Hombres,1231818.0,2040508.0,60.36820243
2017,3,Veracruz,Mujeres,572922.0,982525.0,58.31118801
2017,3,Yucatán,Hombres,391728.0,628473.0,62.33012397
2017,3,Yucatán,Mujeres,244609.0,408771.0,59.84010607
2017,3,Zacatecas,Hombres,259205.0,414379.0,62.55263901
2017,3,Zacatecas,Mujeres,147235.0,220513.0,66.76930612
2017,4,Nacional,Hombres,20530511.0,32261980.0,63.63685986
2017,4,Nacional,Mujeres,13276799.0,19960762.0,66.51448978
2017,4,Aguascalientes,Hombres,262267.0,339989.0,77.13984864
2017,4,Aguascalientes,Mujeres,167267.0,213353.0,78.39917883
2017,4,Baja California,Hombres,710605.0,1021868.0,69.53980358
2017,4,Baja California,Mujeres,490824.0,662929.0,74.03869796
2017,4,Baja California Sur,Hombres,156038.0,214132.0,72.87000542
2017,4,Baja California Sur,Mujeres,102849.0,137376.0,74.86678896
2017,4,Campeche,Hombres,133272.0,231487.0,57.57213148
2017,4,Campeche,Mujeres,83073.0,139635.0,59.4929638
2017,4,Coahuila,Hombres,633480.0,819541.0,77.29692596
2017,4,Coahuila,Mujeres,358438.0,462826.0,77.44551948
2017,4,Colima,Hombres,135750.0,199778.0,67.95042497
2017,4,Colima,Mujeres,96547.0,145837.0,66.20199264
2017,4,Chiapas,Hombres,474576.0,1315502.0,36.07565781
2017,4,Chiapas,Mujeres,244457.0,484000.0,50.50764463
2017,4,Chihuahua,Hombres,693469.0,951006.0,72.91951891
2017,4,Chihuahua,Mujeres,498865.0,614605.0,81.16839271
2017,4,Ciudad de México,Hombres,1569649.0,2345699.0,66.91604507
2017,4,Ciudad de México,Mujeres,1477805.0,1960344.0,75.38498345
2017,4,Durango,Hombres,307430.0,459604.0,66.89019243
2017,4,Durango,Mujeres,194153.0,281522.0,68.9654805
2017,4,Guanajuato,Hombres,1093314.0,1605665.0,68.09104016
2017,4,Guanajuato,Mujeres,669212.0,975383.0,68.61017672
2017,4,Guerrero,Hombres,326012.0,874885.0,37.26341176
2017,4,Guerrero,Mujeres,244729.0,545829.0,44.83620328
2017,4,Hidalgo,Hombres,480046.0,763823.0,62.84780636
2017,4,Hidalgo,Mujeres,250235.0,457550.0,54.69019779
2017,4,Jalisco,Hombres,1463911.0,2176082.0,67.2727866
2017,4,Jalisco,Mujeres,1001725.0,1431062.0,69.99871424
2017,4,México,Hombres,2896729.0,4393438.0,65.9330802
2017,4,México,Mujeres,1866666.0,2734661.0,68.25950273
2017,4,Michoacán,Hombres,673689.0,1189298.0,56.64593735
2017,4,Michoacán,Mujeres,422426.0,701888.0,60.18424592
2017,4,Morelos,Hombres,311847.0,499380.0,62.44683407
2017,4,Morelos,Mujeres,201860.0,312700.0,64.55388551
