periodo,trimestre,entidad_federativa,sexo,poblacion_desocupada_abierta,poblacion_economicamente_activa,tasa_desocupacion
2016,2,Baja California Sur,Mujeres,5366.0,135529.0,3.959300224
2016,2,Campeche,Hombres,7440.0,247916.0,3.001016473
2016,2,Campeche,Mujeres,5524.0,130918.0,4.219435066
2016,2,Coahuila,Hombres,32522.0,818034.0,3.975629375
2016,2,Coahuila,Mujeres,30516.0,483466.0,6.311922658
2016,2,Colima,Hombres,8936.0,200387.0,4.459371117
2016,2,Colima,Mujeres,5745.0,143652.0,3.999248183
2016,2,Chiapas,Hombres,41588.0,1352145.0,3.075705638
2016,2,Chiapas,Mujeres,20358.0,563813.0,3.610771657
2016,2,Chihuahua,Hombres,37776.0,997130.0,3.788472917
2016,2,Chihuahua,Mujeres,22007.0,574490.0,3.830702014
2016,2,Ciudad de México,Hombres,131726.0,2552386.0,5.16089651
2016,2,Ciudad de México,Mujeres,96803.0,1934501.0,5.004029463
2016,2,Durango,Hombres,23140.0,479221.0,4.828669862
2016,2,Durango,Mujeres,15822.0,294852.0,5.366081967
2016,2,Guanajuato,Hombres,58626.0,1545440.0,3.793482762
2016,2,Guanajuato,Mujeres,37804.0,1032009.0,3.663146349
2016,2,Guerrero,Hombres,19611.0,890947.0,2.201141033
2016,2,Guerrero,Mujeres,9383.0,542462.0,1.729706413
2016,2,Hidalgo,Hombres,26209.0,745403.0,3.516084588
2016,2,Hidalgo,Mujeres,11507.0,471790.0,2.439008881
2016,2,Jalisco,Hombres,78615.0,2201059.0,3.571689809
2016,2,Jalisco,Mujeres,53180.0,1399942.0,3.798728804
2016,2,México,Hombres,237311.0,4375115.0,5.424108852
2016,2,México,Mujeres,139561.0,2759543.0,5.057395373
2016,2,Michoacán,Hombres,35348.0,1227404.0,2.879899365
2016,2,Michoacán,Mujeres,18832.0,726695.0,2.59145859
2016,2,Morelos,Hombres,15104.0,477025.0,3.166291075
2016,2,Morelos,Mujeres,6292.0,314577.0,2.000146228
2016,2,Nayarit,Hombres,14268.0,327501.0,4.356627919
2016,2,Nayarit,Mujeres,8101.0,223842.0,3.619070594
2016,2,Nuevo León,Hombres,61588.0,1515473.0,4.063945712
2016,2,Nuevo León,Mujeres,40228.0,917728.0,4.383433871
2016,2,Oaxaca,Hombres,23907.0,1012800.0,2.360485782
2016,2,Oaxaca,Mujeres,9659.0,660778.0,1.461761741
2016,2,Puebla,Hombres,49477.0,1682798.0,2.940162753
2016,2,Puebla,Mujeres,28524.0,1029077.0,2.771804248
2016,2,Querétaro,Hombres,29744.0,542763.0,5.480108261
2016,2,Querétaro,Mujeres,10422.0,313052.0,3.329159373
2016,2,Quintana Roo,Hombres,15334.0,510600.0,3.003133568
2016,2,Quintana Roo,Mujeres,10724.0,325578.0,3.29383435
2016,2,San Luis Potosí,Hombres,17605.0,747475.0,2.355262718
2016,2,San Luis Potosí,Mujeres,11382.0,452120.0,2.517473237
2016,2,Sinaloa,Hombres,27250.0,799439.0,3.408640309
2016,2,Sinaloa,Mujeres,22469.0,516029.0,4.354212651
2016,2,Sonora,Hombres,33118.0,800273.0,4.138337792
2016,2,Sonora,Mujeres,36149.0,555581.0,6.506522001
2016,2,Tabasco,Hombres,43616.0,635202.0,6.866477121
2016,2,Tabasco,Mujeres,26565.0,349819.0,7.593927145
2016,2,Tamaulipas,Hombres,35438.0,913277.0,3.880312326
2016,2,Tamaulipas,Mujeres,36191.0,640041.0,5.65448151
2016,2,Tlaxcala,Hombres,12797.0,335345.0,3.816070017
2016,2,Tlaxcala,Mujeres,9169.0,227981.0,4.02182638
2016,2,Veracruz,Hombres,78944.0,2047533.0,3.855566675
2016,2,Veracruz,Mujeres,29921.0,982990.0,3.043876336
2016,2,Yucatán,Hombres,12993.0,624844.0,2.079399018
2016,2,Yucatán,Mujeres,9301.0,415159.0,2.24034647
2016,2,Zacatecas,Hombres,11330.0,404288.0,2.802457654
2016,2,Zacatecas,Mujeres,7668.0,225704.0,3.397370007
2016,3,Nacional,Hombres,1283816.0,32933655.0,3.898188646
2016,3,Nacional,Mujeres,861696.0,20532251.0,4.196792646
2016,3,Aguascalientes,Hombres,13945.0,351292.0,3.969632101
2016,3,Aguascalientes,Mujeres,8852.0,225479.0,3.925864493
2016,3,Baja California,Hombres,31210.0,1024661.0,3.04588542
2016,3,Baja California,Mujeres,19169.0,650032.0,2.948931745
2016,3,Baja California Sur,Hombres,10572.0,214240.0,4.934652726
2016,3,Baja California Sur,Mujeres,8146.0,138544.0,5.879720522
2016,3,Campeche,Hombres,10063.0,245510.0,4.098814712
2016,3,Campeche,Mujeres,6288.0,138379.0,4.544042087
2016,3,Coahuila,Hombres,32187.0,849407.0,3.789349511
2016,3,Coahuila,Mujeres,27875.0,494598.0,5.635890157
2016,3,Colima,Hombres,7816.0,204225.0,3.827151426
2016,3,Colima,Mujeres,6848.0,144309.0,4.745372776
2016,3,Chiapas,Hombres,43685.0,1384523.0,3.155238302
2016,3,Chiapas,Mujeres,20215.0,597018.0,3.385995062
2016,3,Chihuahua,Hombres,31257.0,1002215.0,3.118791876
2016,3,Chihuahua,Mujeres,20975.0,609912.0,3.439020711
2016,3,Ciudad de México,Hombres,141065.0,2597407.0,5.430993294
2016,3,Ciudad de México,Mujeres,87704.0,1960810.0,4.472845406
2016,3,Durango,Hombres,21524.0,470951.0,4.570326849
2016,3,Durango,Mujeres,16168.0,292005.0,5.536891492
2016,3,Guanajuato,Hombres,59013.0,1541123.0,3.82922064
2016,3,Guanajuato,Mujeres,44830.0,1061704.0,4.222457483
2016,3,Guerrero,Hombres,17375.0,884667.0,1.964015839
2016,3,Guerrero,Mujeres,7985.0,555900.0,1.436409426
2016,3,Hidalgo,Hombres,20423.0,763165.0,2.676092326
2016,3,Hidalgo,Mujeres,16283.0,489003.0,3.329836422
2016,3,Jalisco,Hombres,80624.0,2227932.0,3.618781902
2016,3,Jalisco,Mujeres,45657.0,1406987.0,3.245019321
2016,3,México,Hombres,243756.0,4423500.0,5.510478128
2016,3,México,Mujeres,162078.0,2789947.0,5.809357669
2016,3,Michoacán,Hombres,37365.0,1241858.0,3.008798107
2016,3,Michoacán,Mujeres,24109.0,722852.0,3.335260883
2016,3,Morelos,Hombres,14827.0,492297.0,3.011799788
2016,3,Morelos,Mujeres,8087.0,328241.0,2.463738534
2016,3,Nayarit,Hombres,12724.0,324376.0,3.922608331
2016,3,Nayarit,Mujeres,10988.0,224619.0,4.89183907
2016,3,Nuevo León,Hombres,58838.0,1556521.0,3.780096767
2016,3,Nuevo León,Mujeres,48240.0,924432.0,5.218339478
2016,3,Oaxaca,Hombres,21756.0,1014447.0,2.144616722
2016,3,Oaxaca,Mujeres,11986.0,656656.0,1.825308838
2016,3,Puebla,Hombres,46464.0,1699131.0,2.734574321
2016,3,Puebla,Mujeres,41150.0,1110658.0,3.705010903
2016,3,Querétaro,Hombres,26030.0,533058.0,4.883145924
2016,3,Querétaro,Mujeres,8958.0,323335.0,2.770501183
2016,3,Quintana Roo,Hombres,16436.0,527771.0,3.114229467
2016,3,Quintana Roo,Mujeres,8926.0,327605.0,2.72462264
2016,3,San Luis Potosí,Hombres,18069.0,748963.0,2.412535733
2016,3,San Luis Potosí,Mujeres,13771.0,457116.0,3.012583239
2016,3,Sinaloa,Hombres,28451.0,798984.0,3.56089734
2016,3,Sinaloa,Mujeres,25342.0,531098.0,4.771624069
2016,3,Sonora,Hombres,34779.0,810922.0,4.28882186
2016,3,Sonora,Mujeres,41302.0,539556.0,7.654812475
2016,3,Tabasco,Hombres,50863.0,629547.0,8.079301466
2016,3,Tabasco,Mujeres,23977.0,324663.0,7.385196342
2016,3,Tamaulipas,Hombres,37501.0,925184.0,4.053355873
2016,3,Tamaulipas,Mujeres,39576.0,641718.0,6.167194936
2016,3,Tlaxcala,Hombres,12639.0,335901.0,3.7627158
2016,3,Tlaxcala,Mujeres,13202.0,226860.0,5.819448118
2016,3,Veracruz,Hombres,80120.0,2048968.0,3.910261166
2016,3,Veracruz,Mujeres,25299.0,999955.0,2.530013851
2016,3,Yucatán,Hombres,11755.0,634365.0,1.853034136
2016,3,Yucatán,Mujeres,8970.0,411229.0,2.181266399
2016,3,Zacatecas,Hombres,10684.0,426544.0,2.504782625
2016,3,Zacatecas,Mujeres,8740.0,227031.0,3.849694535
2016,4,Nacional,Hombres,1156381.0,32914272.0,3.513311794
2016,4,Nacional,Mujeres,725609.0,20381903.0,3.560065024
2016,4,Aguascalientes,Hombres,14322.0,347043.0,4.126866123
2016,4,Aguascalientes,Mujeres,7877.0,224392.0,3.510374701
2016,4,Baja California,Hombres,24116.0,1009290.0,2.389402451
2016,4,Baja California,Mujeres,14668.0,664262.0,2.208164851
2016,4,Baja California Sur,Hombres,8688.0,223931.0,3.879766535
2016,4,Baja California Sur,Mujeres,6580.0,139789.0,4.707094263
2016,4,Campeche,Hombres,9043.0,246809.0,3.663966873
2016,4,Campeche,Mujeres,6052.0,136050.0,4.448364572
2016,4,Coahuila,Hombres,32679.0,851721.0,3.836819804
2016,4,Coahuila,Mujeres,20465.0,493253.0,4.148986423
2016,4,Colima,Hombres,6146.0,202997.0,3.02763095
2016,4,Colima,Mujeres,5910.0,142945.0,4.134457309
2016,4,Chiapas,Hombres,34582.0,1367825.0,2.5282474
2016,4,Chiapas,Mujeres,17252.0,535169.0,3.223654584
2016,4,Chihuahua,Hombres,21635.0,999856.0,2.163811589
2016,4,Chihuahua,Mujeres,16379.0,607572.0,2.695812184
2016,4,Ciudad de México,Hombres,112809.0,2572010.0,4.386024938
2016,4,Ciudad de México,Mujeres,82147.0,1926040.0,4.265072376
2016,4,Durango,Hombres,16258.0,481618.0,3.375704396
2016,4,Durango,Mujeres,10778.0,288246.0,3.739167239
2016,4,Guanajuato,Hombres,64442.0,1577976.0,4.083839044
2016,4,Guanajuato,Mujeres,42768.0,1041252.0,4.107363059
2016,4,Guerrero,Hombres,15112.0,864591.0,1.747878477
2016,4,Guerrero,Mujeres,7584.0,508202.0,1.492319983
2016,4,Hidalgo,Hombres,20845.0,763919.0,2.72869244
2016,4,Hidalgo,Mujeres,12242.0,476136.0,2.571114135
2016,4,Jalisco,Hombres,77836.0,2220783.0,3.504889942
2016,4,Jalisco,Mujeres,41716.0,1430567.0,2.916046575
2016,4,México,Hombres,213296.0,4434793.0,4.809604417
2016,4,México,Mujeres,130667.0,2756968.0,4.739518195
2016,4,Michoacán,Hombres,29747.0,1213331.0,2.451680539
2016,4,Michoacán,Mujeres,17519.0,727741.0,2.407312492
2016,4,Morelos,Hombres,12542.0,486096.0,2.580148777
2016,4,Morelos,Mujeres,5848.0,317166.0,1.843829414
2016,4,Nayarit,Hombres,10939.0,330343.0,3.311406629
2016,4,Nayarit,Mujeres,9208.0,227158.0,4.05356624
2016,4,Nuevo León,Hombres,58157.0,1587023.0,3.664534162
2016,4,Nuevo León,Mujeres,45945.0,932831.0,4.925329454
2016,4,Oaxaca,Hombres,17265.0,995316.0,1.734624983
2016,4,Oaxaca,Mujeres,11571.0,666582.0,1.735870456
2016,4,Puebla,Hombres,46903.0,1726860.0,2.716085844
2016,4,Puebla,Mujeres,31280.0,1087076.0,2.877443711
2016,4,Querétaro,Hombres,28757.0,535212.0,5.373011069
2016,4,Querétaro,Mujeres,10783.0,325183.0,3.315979003
2016,4,Quintana Roo,Hombres,21966.0,524246.0,4.190017663
2016,4,Quintana Roo,Mujeres,10205.0,320201.0,3.187060628
2016,4,San Luis Potosí,Hombres,14162.0,738278.0,1.918247598
2016,4,San Luis Potosí,Mujeres,9790.0,447863.0,2.185936324
2016,4,Sinaloa,Hombres,21455.0,814006.0,2.635729958
2016,4,Sinaloa,Mujeres,17056.0,537015.0,3.176075156
2016,4,Sonora,Hombres,30203.0,811624.0,3.721304446
2016,4,Sonora,Mujeres,26027.0,535439.0,4.860871173
2016,4,Tabasco,Hombres,47414.0,640740.0,7.399881387
2016,4,Tabasco,Mujeres,28002.0,348810.0,8.027866174
2016,4,Tamaulipas,Hombres,36447.0,926001.0,3.935956873
2016,4,Tamaulipas,Mujeres,29478.0,634285.0,4.647437666
2016,4,Tlaxcala,Hombres,10252.0,341502.0,3.002032199
2016,4,Tlaxcala,Mujeres,10158.0,226502.0,4.484728612
2016,4,Veracruz,Hombres,81322.0,2031099.0,4.003842255
2016,4,Veracruz,Mujeres,24097.0,1016557.0,2.370452419
2016,4,Yucatán,Hombres,9341.0,634337.0,1.472561115
2016,4,Yucatán,Mujeres,9937.0,428407.0,2.319523257
2016,4,Zacatecas,Hombres,7700.0,413096.0,1.863973507
2016,4,Zacatecas,Mujeres,5620.0,232244.0,2.419868759
2017,1,Nacional,Hombres,1081336.0,32765343.0,3.300243187
2017,1,Nacional,Mujeres,714174.0,20202201.0,3.535129662
2017,1,Aguascalientes,Hombres,12193.0,347553.0,3.508241908
2017,1,Aguascalientes,Mujeres,7033.0,217825.0,3.228738666
2017,1,Baja California,Hombres,28946.0,1005664.0,2.878297324
2017,1,Baja California,Mujeres,18913.0,650768.0,2.906258452
2017,1,Baja California Sur,Hombres,9097.0,223388.0,4.072286784
2017,1,Baja California Sur,Mujeres,8188.0,139803.0,5.856812801
2017,1,Campeche,Hombres,9172.0,244207.0,3.755830095
2017,1,Campeche,Mujeres,5028.0,135575.0,3.70864835
2017,1,Coahuila,Hombres,37590.0,860561.0,4.368080822
2017,1,Coahuila,Mujeres,24265.0,496023.0,4.891910254
2017,1,Colima,Hombres,6754.0,203545.0,3.318185168
2017,1,Colima,Mujeres,5400.0,150547.0,3.586919699
2017,1,Chiapas,Hombres,31603.0,1376446.0,2.295985458
2017,1,Chiapas,Mujeres,17975.0,578647.0,3.106384376
2017,1,Chihuahua,Hombres,30769.0,988934.0,3.111329978
2017,1,Chihuahua,Mujeres,17041.0,586548.0,2.905303573
2017,1,Ciudad de México,Hombres,96357.0,2514035.0,3.832762869
2017,1,Ciudad de México,Mujeres,71258.0,1945818.0,3.662110228
2017,1,Durango,Hombres,19328.0,465165.0,4.155084755
2017,1,Durango,Mujeres,10551.0,273331.0,3.860154904
2017,1,Guanajuato,Hombres,56525.0,1556404.0,3.631769129
2017,1,Guanajuato,Mujeres,32636.0,1010708.0,3.229023615
2017,1,Guerrero,Hombres,19985.0,838965.0,2.382101756
2017,1,Guerrero,Mujeres,8937.0,551842.0,1.619485287
2017,1,Hidalgo,Hombres,24331.0,747076.0,3.25683063
2017,1,Hidalgo,Mujeres,18031.0,444813.0,4.053613541
2017,1,Jalisco,Hombres,60182.0,2243741.0,2.682216887
2017,1,Jalisco,Mujeres,40048.0,1457626.0,2.747481178
2017,1,México,Hombres,160877.0,4476600.0,3.59373185
2017,1,México,Mujeres,131351.0,2674882.0,4.910534371
2017,1,Michoacán,Hombres,32627.0,1206316.0,2.704681029
2017,1,Michoacán,Mujeres,23382.0,712696.0,3.280781708
2017,1,Morelos,Hombres,8544.0,499616.0,1.710113367
2017,1,Morelos,Mujeres,5552.0,318347.0,1.744008896
2017,1,Nayarit,Hombres,9639.0,335093.0,2.876514878
2017,1,Nayarit,Mujeres,7124.0,222186.0,3.206322631
2017,1,Nuevo León,Hombres,60125.0,1570049.0,3.829498315
2017,1,Nuevo León,Mujeres,32607.0,902133.0,3.614433792
2017,1,Oaxaca,Hombres,27531.0,943246.0,2.918750782
2017,1,Oaxaca,Mujeres,14923.0,644908.0,2.313973466
2017,1,Puebla,Hombres,36841.0,1715893.0,2.147045299
2017,1,Puebla,Mujeres,31772.0,1090995.0,2.912203997
2017,1,Querétaro,Hombres,24602.0,554450.0,4.437190008
2017,1,Querétaro,Mujeres,8673.0,330747.0,2.622246007
2017,1,Quintana Roo,Hombres,17249.0,525704.0,3.281123979
2017,1,Quintana Roo,Mujeres,11280.0,315988.0,3.569755814
2017,1,San Luis Potosí,Hombres,13745.0,736948.0,1.865124812
2017,1,San Luis Potosí,Mujeres,10163.0,432579.0,2.349397451
2017,1,Sinaloa,Hombres,27844.0,818649.0,3.401213463
2017,1,Sinaloa,Mujeres,19379.0,528176.0,3.669042137
2017,1,Sonora,Hombres,28534.0,801757.0,3.558933692
2017,1,Sonora,Mujeres,19304.0,531441.0,3.632388167
2017,1,Tabasco,Hombres,45102.0,621238.0,7.260019509
2017,1,Tabasco,Mujeres,18597.0,310265.0,5.993908433
2017,1,Tamaulipas,Hombres,38915.0,938019.0,4.148636648
2017,1,Tamaulipas,Mujeres,34493.0,612249.0,5.63381892
2017,1,Tlaxcala,Hombres,10783.0,335037.0,3.218450499
2017,1,Tlaxcala,Mujeres,9155.0,226320.0,4.045157299
2017,1,Veracruz,Hombres,71797.0,2037552.0,3.523689211
2017,1,Veracruz,Mujeres,35095.0,1051830.0,3.336565795
2017,1,Yucatán,Hombres,12870.0,630802.0,2.04025986
2017,1,Yucatán,Mujeres,9004.0,433890.0,2.075180345
2017,1,Zacatecas,Hombres,10879.0,402690.0,2.701581862
2017,1,Zacatecas,Mujeres,7016.0,222695.0,3.150497317
2017,2,Nacional,Hombres,1103576.0,32999858.0,3.344184087
2017,2,Nacional,Mujeres,744710.0,20377845.0,3.654508119
2017,2,Aguascalientes,Hombres,15316.0,353213.0,4.336193741
2017,2,Aguascalientes,Mujeres,8849.0,226685.0,3.903654851
2017,2,Baja California,Hombres,31408.0,1041879.0,3.014553513
2017,2,Baja California,Mujeres,17314.0,690756.0,2.506529078
2017,2,Baja California Sur,Hombres,8189.0,220171.0,3.719381753
2017,2,Baja California Sur,Mujeres,6259.0,140608.0,4.451382567
2017,2,Campeche,Hombres,9866.0,240168.0,4.107957763
2017,2,Campeche,Mujeres,5608.0,144188.0,3.88936666
2017,2,Coahuila,Hombres,39487.0,850333.0,4.64371017
2017,2,Coahuila,Mujeres,28517.0,504375.0,5.653928129
2017,2,Colima,Hombres,7872.0,200720.0,3.921881228
2017,2,Colima,Mujeres,5433.0,147696.0,3.678501787
2017,2,Chiapas,Hombres,30632.0,1355831.0,2.259278627
2017,2,Chiapas,Mujeres,12132.0,501024.0,2.421440889
2017,2,Chihuahua,Hombres,27341.0,988348.0,2.766333316
2017,2,Chihuahua,Mujeres,15932.0,610478.0,2.609758255
2017,2,Ciudad de México,Hombres,109014.0,2496277.0,4.367063431
2017,2,Ciudad de México,Mujeres,111398.0,1980091.0,5.625903052
2017,2,Durango,Hombres,16392.0,469549.0,3.491009458
2017,2,Durango,Mujeres,14229.0,288115.0,4.938652968
2017,2,Guanajuato,Hombres,72447.0,1600391.0,4.526831256
2017,2,Guanajuato,Mujeres,33131.0,966185.0,3.429053442
2017,2,Guerrero,Hombres,10311.0,860903.0,1.197695908
2017,2,Guerrero,Mujeres,10104.0,557591.0,1.812080898
2017,2,Hidalgo,Hombres,22550.0,758537.0,2.972827957
2017,2,Hidalgo,Mujeres,15723.0,455621.0,3.450894493
2017,2,Jalisco,Hombres,54228.0,2235748.0,2.42549697
2017,2,Jalisco,Mujeres,39419.0,1431641.0,2.75341374
2017,2,México,Hombres,159009.0,4478608.0,3.550411199
2017,2,México,Mujeres,98597.0,2722232.0,3.621917603
2017,2,Michoacán,Hombres,30770.0,1215820.0,2.530802257
2017,2,Michoacán,Mujeres,21889.0,704836.0,3.10554512
2017,2,Morelos,Hombres,8090.0,490259.0,1.650148187
2017,2,Morelos,Mujeres,4831.0,311998.0,1.548407362
2017,2,Nayarit,Hombres,12751.0,336088.0,3.793946823
2017,2,Nayarit,Mujeres,7468.0,219005.0,3.409967809
2017,2,Nuevo León,Hombres,61182.0,1592035.0,3.843005964
2017,2,Nuevo León,Mujeres,39878.0,907530.0,4.394124712
2017,2,Oaxaca,Hombres,22412.0,993676.0,2.255463551
2017,2,Oaxaca,Mujeres,13145.0,650529.0,2.020663183
2017,2,Puebla,Hombres,51817.0,1730654.0,2.99407045
2017,2,Puebla,Mujeres,42610.0,1147255.0,3.714082745
2017,2,Querétaro,Hombres,32928.0,542767.0,6.066691601
2017,2,Querétaro,Mujeres,8667.0,318559.0,2.720689103
2017,2,Quintana Roo,Hombres,15142.0,528215.0,2.866635745
2017,2,Quintana Roo,Mujeres,8373.0,324833.0,2.577632199
2017,2,San Luis Potosí,Hombres,23433.0,744412.0,3.147853608
2017,2,San Luis Potosí,Mujeres,8245.0,452833.0,1.820759529
2017,2,Sinaloa,Hombres,26842.0,819776.0,3.27430908
2017,2,Sinaloa,Mujeres,24430.0,551219.0,4.431995269
2017,2,Sonora,Hombres,30363.0,815919.0,3.721325279
2017,2,Sonora,Mujeres,20743.0,531464.0,3.902992489
2017,2,Tabasco,Hombres,44871.0,621847.0,7.215762077
2017,2,Tabasco,Mujeres,23989.0,322825.0,7.430961047
2017,2,Tamaulipas,Hombres,30688.0,938748.0,3.269034927
2017,2,Tamaulipas,Mujeres,23873.0,612076.0,3.900332638
2017,2,Tlaxcala,Hombres,10102.0,342161.0,2.952411292
2017,2,Tlaxcala,Mujeres,10937.0,225248.0,4.855537008
2017,2,Veracruz,Hombres,65142.0,2080763.0,3.130678506
2017,2,Veracruz,Mujeres,45812.0,1054216.0,4.345599004
2017,2,Yucatán,Hombres,11239.0,632339.0,1.777369417
2017,2,Yucatán,Mujeres,9156.0,433224.0,2.113456318
2017,2,Zacatecas,Hombres,11742.0,423703.0,2.771280826
2017,2,Zacatecas,Mujeres,8019.0,242909.0,3.301236265
2017,3,Nacional,Hombres,1140171.0,33285446.0,3.425434047
2017,3,Nacional,Mujeres,765618.0,20417267.0,3.749855453
2017,3,Aguascalientes,Hombres,12257.0,350198.0,3.500019989
2017,3,Aguascalientes,Mujeres,6565.0,218382.0,3.006200145
2017,3,Baja California,Hombres,34954.0,1048403.0,3.334023272
2017,3,Baja California,Mujeres,17605.0,685028.0,2.569967943
2017,3,Baja California Sur,Hombres,7929.0,220222.0,3.60045772
2017,3,Baja California Sur,Mujeres,8588.0,142156.0,6.041250457
2017,3,Campeche,Hombres,10177.0,239123.0,4.255968686
2017,3,Campeche,Mujeres,5314.0,145426.0,3.654092116
2017,3,Coahuila,Hombres,30507.0,837111.0,3.644319571
2017,3,Coahuila,Mujeres,26163.0,487966.0,5.361644049
2017,3,Colima,Hombres,6842.0,202132.0,3.384916787
2017,3,Colima,Mujeres,6059.0,145517.0,4.163774679
2017,3,Chiapas,Hombres,33142.0,1367662.0,2.423259548
2017,3,Chiapas,Mujeres,23642.0,528946.0,4.469643404
2017,3,Chihuahua,Hombres,21680.0,971548.0,2.231490364
2017,3,Chihuahua,Mujeres,17161.0,608770.0,2.818962827
2017,3,Ciudad de México,Hombres,126504.0,2529544.0,5.001059479
2017,3,Ciudad de México,Mujeres,109856.0,2056331.0,5.342330588
2017,3,Durango,Hombres,15524.0,477601.0,3.250411955
2017,3,Durango,Mujeres,14291.0,294899.0,4.846065941
2017,3,Guanajuato,Hombres,50557.0,1627537.0,3.10635027
2017,3,Guanajuato,Mujeres,24483.0,975892.0,2.508781709
2017,3,Guerrero,Hombres,13167.0,879555.0,1.497007009
2017,3,Guerrero,Mujeres,7710.0,523444.0,1.472936933
2017,3,Hidalgo,Hombres,18032.0,766390.0,2.352849072
2017,3,Hidalgo,Mujeres,9848.0,462353.0,2.129974284
2017,3,Jalisco,Hombres,76597.0,2274877.0,3.367083143
2017,3,Jalisco,Mujeres,39973.0,1468501.0,2.722027428
2017,3,México,Hombres,176008.0,4513974.0,3.899180633
2017,3,México,Mujeres,141205.0,2816724.0,5.013093225
2017,3,Michoacán,Hombres,29563.0,1222940.0,2.417371253
2017,3,Michoacán,Mujeres,20386.0,703362.0,2.89836528
2017,3,Morelos,Hombres,14660.0,508050.0,2.885542762
2017,3,Morelos,Mujeres,6155.0,303061.0,2.030944265
2017,3,Nayarit,Hombres,16152.0,341563.0,4.728849436
2017,3,Nayarit,Mujeres,6928.0,222547.0,3.113050277
2017,3,Nuevo León,Hombres,60197.0,1604383.0,3.752034271
2017,3,Nuevo León,Mujeres,39307.0,903651.0,4.349798761
2017,3,Oaxaca,Hombres,21494.0,994643.0,2.16097635
2017,3,Oaxaca,Mujeres,14412.0,660243.0,2.182832684
2017,3,Puebla,Hombres,44616.0,1735685.0,2.570512507
2017,3,Puebla,Mujeres,33225.0,1063818.0,3.123184605
2017,3,Querétaro,Hombres,26037.0,558941.0,4.658273413
2017,3,Querétaro,Mujeres,10476.0,323802.0,3.235310468
2017,3,Quintana Roo,Hombres,16374.0,535889.0,3.055483505
2017,3,Quintana Roo,Mujeres,12685.0,333943.0,3.798552448
2017,3,San Luis Potosí,Hombres,19652.0,763629.0,2.573501006
2017,3,San Luis Potosí,Mujeres,10949.0,446687.0,2.451157074
2017,3,Sinaloa,Hombres,36887.0,811914.0,4.543215168
2017,3,Sinaloa,Mujeres,15685.0,527337.0,2.974378813
2017,3,Sonora,Hombres,27772.0,802808.0,3.459357655
2017,3,Sonora,Mujeres,26089.0,528185.0,4.939367835
2017,3,Tabasco,Hombres,40825.0,639616.0,6.382735892
2017,3,Tabasco,Mujeres,26195.0,332800.0,7.87109375
2017,3,Tamaulipas,Hombres,41211.0,936516.0,4.400458721
2017,3,Tamaulipas,Mujeres,27349.0,619182.0,4.416956565
2017,3,Tlaxcala,Hombres,11284.0,340062.0,3.318218443
2017,3,Tlaxcala,Mujeres,11591.0,230782.0,5.022488756
2017,3,Veracruz,Hombres,74688.0,2115196.0,3.531020293
2017,3,Veracruz,Mujeres,25863.0,1008388.0,2.56478657
2017,3,Yucatán,Hombres,14606.0,643079.0,2.271260607
2017,3,Yucatán,Mujeres,12519.0,421290.0,2.971587268
2017,3,Zacatecas,Hombres,10276.0,424655.0,2.419846699
2017,3,Zacatecas,Mujeres,7341.0,227854.0,3.221799925
2017,4,Nacional,Hombres,1075863.0,33337843.0,3.227152399
2017,4,Nacional,Mujeres,733795.0,20694557.0,3.545835748
2017,4,Aguascalientes,Hombres,14943.0,354932.0,4.210102217
2017,4,Aguascalientes,Mujeres,5979.0,219332.0,2.726004413
2017,4,Baja California,Hombres,28617.0,1050485.0,2.724170264
2017,4,Baja California,Mujeres,17717.0,680646.0,2.602968357
2017,4,Baja California Sur,Hombres,7127.0,221259.0,3.22111191
2017,4,Baja California Sur,Mujeres,7922.0,145298.0,5.452242977
2017,4,Campeche,Hombres,7797.0,239284.0,3.258471105
2017,4,Campeche,Mujeres,5344.0,144979.0,3.686051083
2017,4,Coahuila,Hombres,27923.0,847464.0,3.294889222
2017,4,Coahuila,Mujeres,21299.0,484125.0,4.399483604
2017,4,Colima,Hombres,7043.0,206821.0,3.405360191
2017,4,Colima,Mujeres,5643.0,151480.0,3.725244257
2017,4,Chiapas,Hombres,30980.0,1346482.0,2.300810557
2017,4,Chiapas,Mujeres,14536.0,498536.0,2.915737279
2017,4,Chihuahua,Hombres,26803.0,977809.0,2.74112838
2017,4,Chihuahua,Mujeres,15036.0,629641.0,2.388027463
2017,4,Ciudad de México,Hombres,112149.0,2457848.0,4.562894044
2017,4,Ciudad de México,Mujeres,94313.0,2054657.0,4.590206541
2017,4,Durango,Hombres,13646.0,473250.0,2.883465399
2017,4,Durango,Mujeres,11859.0,293381.0,4.042184054
2017,4,Guanajuato,Hombres,64536.0,1670201.0,3.863966074
2017,4,Guanajuato,Mujeres,38134.0,1013517.0,3.762541724
2017,4,Guerrero,Hombres,13549.0,888434.0,1.525042941
2017,4,Guerrero,Mujeres,9256.0,555085.0,1.667492366
2017,4,Hidalgo,Hombres,17357.0,781180.0,2.221895082
2017,4,Hidalgo,Mujeres,15274.0,472824.0,3.230377477
2017,4,Jalisco,Hombres,64488.0,2240570.0,2.878196173
2017,4,Jalisco,Mujeres,43481.0,1474543.0,2.948778028
2017,4,México,Hombres,181550.0,4574988.0,3.96831642
2017,4,México,Mujeres,113933.0,2848594.0,3.99962227
2017,4,Michoacán,Hombres,25190.0,1214488.0,2.074125063
